x,y,z,r,g,b
78,66,0.48751655,100,177,121
79,66,0.48599425,79,158,102
80,66,0.48359916,55,139,87
81,66,0.47996783,78,159,109
82,66,0.47531947,60,141,85
83,66,0.47111893,75,153,93
84,66,0.47246274,88,164,105
85,66,0.4781379,63,140,76
86,66,0.4807739,71,149,88
87,66,0.48306155,101,175,117
88,66,0.49156493,164,232,183
89,66,0.49781123,135,197,153
90,66,0.50429636,113,163,125
91,66,0.5074859,95,136,98
92,66,0.5060341,59,86,45
93,66,0.49952948,93,101,64
94,66,0.49862453,125,121,80
95,66,0.5043056,120,120,76
96,66,0.50585777,122,148,101
97,66,0.49774584,98,141,89
98,66,0.48516536,118,161,107
99,66,0.47230458,92,141,84
100,66,0.46322682,99,154,92
101,66,0.46039233,93,150,87
102,66,0.46589518,55,120,53
103,66,0.4724691,86,151,86
104,66,0.47729883,69,136,69
105,66,0.4709292,68,135,68
106,66,0.45668924,94,155,97
107,66,0.44516346,103,159,102
108,66,0.4439867,97,149,98
109,66,0.45085636,101,152,101
110,66,0.4630414,125,170,124
111,66,0.47304732,25,74,19
112,66,0.46400598,42,81,29
113,66,0.4465103,128,162,114
114,66,0.433678,163,204,152
115,66,0.41789705,100,149,90
116,66,0.40080154,138,193,132
117,66,0.3863614,117,176,110
118,66,0.37282994,59,125,52
119,66,0.3564181,117,178,110
120,66,0.34607333,132,186,117
121,66,0.33843315,111,156,90
122,66,0.32565564,153,184,124
123,66,0.2843057,142,160,108
124,66,0.19033206,82,82,53
54,67,0.24554862,98,122,117
55,67,0.3062969,98,138,121
56,67,0.3268328,106,155,128
57,67,0.34040082,82,140,106
58,67,0.35489595,70,135,90
59,67,0.36838448,80,144,99
60,67,0.37884542,74,138,92
61,67,0.3896578,101,159,118
62,67,0.40201044,99,151,114
63,67,0.41399813,70,127,90
64,67,0.4244976,52,117,79
65,67,0.43779957,92,159,121
66,67,0.45637274,148,214,177
67,67,0.47611365,133,199,159
68,67,0.49156138,73,142,101
69,67,0.5060927,55,128,82
70,67,0.5143132,74,143,100
71,67,0.5136874,85,154,109
72,67,0.5118656,64,139,91
73,67,0.50706595,68,142,94
74,67,0.50077474,77,152,103
75,67,0.49797824,52,130,76
76,67,0.49980214,28,108,53
77,67,0.5010768,67,142,88
78,67,0.5029274,91,163,111
79,67,0.50126123,87,162,109
80,67,0.49929243,80,161,111
81,67,0.49781236,93,173,123
82,67,0.4957461,51,132,77
83,67,0.49247786,60,141,82
84,67,0.49608177,84,161,100
85,67,0.5047131,51,134,68
86,67,0.50678724,55,138,74
87,67,0.505612,77,156,96
88,67,0.5093,102,178,129
89,67,0.51636964,69,140,92
90,67,0.5254514,48,114,69
91,67,0.527003,44,96,54
92,67,0.5213954,64,98,55
93,67,0.5132309,116,134,93
94,67,0.51013964,132,138,97
95,67,0.51294136,115,124,79
96,67,0.51473564,97,124,76
97,67,0.50851077,114,150,100
98,67,0.49620804,92,133,80
99,67,0.4856555,85,131,73
100,67,0.4811612,136,182,128
101,67,0.4793112,60,118,53
102,67,0.4837408,22,85,13
103,67,0.48826241,80,142,78
104,67,0.49309006,101,162,99
105,67,0.48717794,74,138,74
106,67,0.47494105,72,134,74
107,67,0.46779558,91,147,92
108,67,0.46921235,136,186,137
109,67,0.4717125,135,183,135
110,67,0.4764736,128,172,127
111,67,0.47758275,42,89,36
112,67,0.465331,59,101,48
113,67,0.4462643,70,111,54
114,67,0.42870283,93,139,79
115,67,0.4109119,94,143,82
116,67,0.39822996,110,166,100
117,67,0.39053765,87,150,81
118,67,0.38338095,66,131,57
119,67,0.3704115,108,170,100
120,67,0.3600654,112,167,99
121,67,0.35429478,91,138,72
122,67,0.34653988,166,198,140
123,67,0.32106835,151,171,117
124,67,0.25176772,143,150,106
53,68,0.18958038,58,70,69
54,68,0.27789274,91,120,112
55,68,0.30831388,68,111,91
56,68,0.32605335,56,110,80
57,68,0.34470913,59,123,84
58,68,0.36394715,55,121,76
59,68,0.380098,48,116,69
60,68,0.3896783,89,152,109
61,68,0.39664754,84,147,103
62,68,0.40676844,64,127,87
63,68,0.42003238,42,108,70
64,68,0.43078867,40,112,72
65,68,0.43942004,89,160,121
66,68,0.4557786,66,140,99
67,68,0.47763672,29,107,64
68,68,0.4982555,63,137,94
69,68,0.518358,105,176,133
70,68,0.5266868,11,93,45
71,68,0.5233557,51,128,79
72,68,0.5211858,99,168,123
73,68,0.5177547,66,138,89
74,68,0.51548076,60,134,85
75,68,0.5156396,84,155,103
76,68,0.5180106,43,117,65
77,68,0.5195038,60,134,79
78,68,0.5231802,54,128,73
79,68,0.523654,85,160,108
80,68,0.5225523,108,184,137
81,68,0.52064943,67,147,98
82,68,0.51937294,30,113,60
83,68,0.5171699,84,162,107
84,68,0.520746,72,152,91
85,68,0.52915525,56,139,75
86,68,0.532567,94,176,115
87,68,0.53138834,16,106,43
88,68,0.52986264,58,142,88
89,68,0.53530246,74,152,102
90,68,0.54239076,97,166,121
91,68,0.539886,74,135,90
92,68,0.5341787,50,95,51
93,68,0.5280271,33,67,17
94,68,0.52404386,69,87,41
95,68,0.52537423,150,166,120
96,68,0.52383393,138,161,115
97,68,0.51726055,65,96,45
98,68,0.5059833,73,107,55
99,68,0.49768177,113,150,96
100,68,0.4976681,119,162,108
101,68,0.4973358,69,119,59
102,68,0.4990515,73,130,66
103,68,0.50516045,75,134,69
104,68,0.5107023,55,118,54
105,68,0.5052874,64,125,63
106,68,0.4953583,76,138,78
107,68,0.49140182,102,158,103
108,68,0.49035075,130,179,131
109,68,0.4842691,81,133,84
110,68,0.48044926,67,114,68
111,68,0.47474423,71,116,66
112,68,0.4633143,122,161,111
113,68,0.44693804,96,140,81
114,68,0.42928275,55,106,43
115,68,0.41201004,98,151,89
116,68,0.40341341,129,183,119
117,68,0.3990425,137,198,133
118,68,0.39344475,122,183,115
119,68,0.38340077,79,142,72
120,68,0.3705167,91,147,78
121,68,0.36026525,94,141,79
122,68,0.3541706,163,199,141
123,68,0.34011889,169,190,139
124,68,0.30290893,183,192,148
125,68,0.20461583,110,109,78
53,69,0.22613922,67,84,78
54,69,0.29887307,89,123,109
55,69,0.31608686,60,106,84
56,69,0.33151656,56,110,77
57,69,0.3504494,77,140,100
58,69,0.37023962,75,140,95
59,69,0.38914302,53,121,75
60,69,0.40184763,103,171,127
61,69,0.40790758,82,150,108
62,69,0.41612056,52,122,82
63,69,0.42849654,40,112,73
64,69,0.43962482,6,89,48
65,69,0.4460783,43,122,81
66,69,0.45919085,98,173,136
67,69,0.48036894,59,139,96
68,69,0.50465184,32,112,70
69,69,0.5235898,41,119,75
70,69,0.5323147,21,101,56
71,69,0.52973497,54,131,85
72,69,0.5267233,55,132,86
73,69,0.526259,76,146,100
74,69,0.52980363,99,169,123
75,69,0.53311807,109,178,132
76,69,0.53547573,45,117,69
77,69,0.5390991,66,136,85
78,69,0.543142,51,122,71
79,69,0.5450169,102,173,125
80,69,0.5457112,58,136,92
81,69,0.544008,19,102,56
82,69,0.53926915,73,149,101
83,69,0.5356621,70,148,92
84,69,0.5399876,65,142,82
85,69,0.5468706,92,172,110
86,69,0.54823524,60,144,82
87,69,0.5477954,59,143,85
88,69,0.5491471,76,160,105
89,69,0.5552942,53,137,85
90,69,0.55894995,73,149,101
91,69,0.55293477,79,143,98
92,69,0.5450461,95,144,101
93,69,0.537485,67,107,59
94,69,0.53473693,85,114,66
95,69,0.5397928,189,208,164
96,69,0.5339127,155,177,135
97,69,0.5222693,81,108,63
98,69,0.5135025,84,113,65
99,69,0.5125146,107,141,92
100,69,0.5194976,153,191,139
101,69,0.5219033,133,176,121
102,69,0.52117646,74,124,64
103,69,0.52577555,97,152,90
104,69,0.5283649,54,113,50
105,69,0.5217901,63,120,57
106,69,0.5136551,71,129,70
107,69,0.51012707,109,161,109
108,69,0.50399035,120,170,120
109,69,0.49266976,76,125,76
110,69,0.48435184,56,105,57
111,69,0.4757402,105,148,99
112,69,0.4673571,139,180,128
113,69,0.45393136,156,197,141
114,69,0.43532968,105,152,92
115,69,0.42103848,119,171,110
116,69,0.41327474,133,188,123
117,69,0.40683466,100,160,93
118,69,0.40039814,105,167,97
119,69,0.3926016,99,161,92
120,69,0.37765726,74,132,64
121,69,0.36100298,96,143,84
122,69,0.35337365,149,186,131
123,69,0.34648854,182,206,157
124,69,0.3275569,175,188,143
125,69,0.26054785,175,178,142
53,70,0.24974641,71,95,85
54,70,0.30935085,80,120,101
55,70,0.32442516,64,111,86
56,70,0.33808893,45,103,70
57,70,0.35380778,66,129,89
58,70,0.3729983,58,127,80
59,70,0.39418107,45,117,70
60,70,0.4104521,69,140,95
61,70,0.4203846,66,141,98
62,70,0.42892238,47,123,84
63,70,0.43738878,33,117,78
64,70,0.44598183,18,105,66
65,70,0.4527986,80,162,125
66,70,0.4649169,60,142,105
67,70,0.48629805,79,160,119
68,70,0.5097669,26,111,69
69,70,0.5253809,57,139,97
70,70,0.5350208,43,123,80
71,70,0.5381896,86,161,119
72,70,0.53570443,49,127,82
73,70,0.5361106,68,142,97
74,70,0.5413079,81,152,108
75,70,0.54524493,67,138,91
76,70,0.55016553,77,147,100
77,70,0.55777234,134,199,154
78,70,0.5572082,86,154,108
79,70,0.55762076,67,138,93
80,70,0.5616175,19,94,54
81,70,0.5606767,63,137,97
82,70,0.5536571,125,193,151
83,70,0.5468951,77,149,97
84,70,0.55027145,103,175,119
85,70,0.55676305,113,188,130
86,70,0.5586953,24,109,45
87,70,0.55961466,98,179,121
88,70,0.5627797,52,138,81
89,70,0.57214075,43,128,75
90,70,0.5787203,92,168,120
91,70,0.5712142,76,142,96
92,70,0.56175184,71,125,79
93,70,0.55301356,63,107,58
94,70,0.54887915,99,132,85
95,70,0.55202246,179,204,160
96,70,0.5444699,162,182,140
97,70,0.5320777,111,132,88
98,70,0.5251093,109,136,88
99,70,0.5297348,128,157,110
100,70,0.54039073,121,157,103
101,70,0.5470591,121,161,108
102,70,0.5465878,88,136,78
103,70,0.54691267,71,121,63
104,70,0.54553914,92,146,87
105,70,0.53640026,72,128,67
106,70,0.5271406,65,120,63
107,70,0.5221375,102,153,101
108,70,0.5128983,87,139,87
109,70,0.49971586,89,138,89
110,70,0.48856232,70,117,71
111,70,0.47931218,91,136,86
112,70,0.47177604,92,136,79
113,70,0.46025518,95,140,80
114,70,0.44597423,82,132,70
115,70,0.433844,72,127,63
116,70,0.42540404,105,160,94
117,70,0.41787905,34,100,28
118,70,0.41024238,81,144,76
119,70,0.40354246,132,190,124
120,70,0.38827887,45,106,37
121,70,0.369176,53,107,41
122,70,0.35339403,141,181,127
123,70,0.34117416,170,199,150
124,70,0.32717636,161,178,139
125,70,0.2932237,175,182,146
126,70,0.19501722,73,75,53
52,71,0.19699806,40,51,44
53,71,0.29101464,72,103,88
54,71,0.32353285,70,115,94
55,71,0.33500496,60,113,87
56,71,0.34544465,51,109,74
57,71,0.3571797,59,123,84
58,71,0.375525,51,119,75
59,71,0.39996985,55,128,82
60,71,0.42308235,41,119,75
61,71,0.4369262,73,152,113
62,71,0.44317004,69,152,116
63,71,0.44566625,58,146,111
64,71,0.45120132,48,137,100
65,71,0.45964068,80,166,132
66,71,0.47088048,60,148,111
67,71,0.4907917,63,147,111
68,71,0.5138748,57,142,107
69,71,0.5311238,36,123,84
70,71,0.5431823,71,154,114
71,71,0.54910177,11,100,56
72,71,0.54659265,49,131,88
73,71,0.5483751,59,139,96
74,71,0.5550782,81,156,114
75,71,0.55873096,57,133,90
76,71,0.5638966,93,161,119
77,71,0.5707411,125,193,151
78,71,0.56735444,85,155,111
79,71,0.5641815,80,151,109
80,71,0.5670771,85,151,118
81,71,0.5678614,155,218,187
82,71,0.5570272,79,144,105
83,71,0.54912376,67,134,87
84,71,0.551414,86,153,100
85,71,0.5573209,50,122,64
86,71,0.5609314,76,153,93
87,71,0.5654983,73,151,93
88,71,0.57231754,47,128,73
89,71,0.58487016,59,140,89
90,71,0.59561694,127,196,151
91,71,0.5889523,71,138,91
92,71,0.580551,42,98,51
93,71,0.571909,77,121,74
94,71,0.5650725,117,152,105
95,71,0.55966264,139,163,121
96,71,0.55213547,140,158,117
97,71,0.5461522,177,193,154
98,71,0.5410625,100,124,79
99,71,0.5480891,95,124,76
100,71,0.5618363,74,108,56
101,71,0.57266396,49,91,32
102,71,0.5742521,63,109,50
103,71,0.5702893,53,102,43
104,71,0.56371015,32,90,25
105,71,0.5517115,32,88,29
106,71,0.5376788,59,113,58
107,71,0.530546,95,146,95
108,71,0.5222218,28,80,28
109,71,0.50678617,66,113,65
110,71,0.49403182,72,119,73
111,71,0.48852688,77,121,74
112,71,0.48460478,26,74,11
113,71,0.47365445,44,92,28
114,71,0.46180052,139,186,128
115,71,0.4481531,124,173,113
116,71,0.43759814,153,206,144
117,71,0.42599463,74,133,65
118,71,0.4197547,111,170,103
119,71,0.4140449,122,180,115
120,71,0.39820117,70,127,60
121,71,0.37901926,17,72,3
122,71,0.35624316,130,170,116
123,71,0.33467755,99,133,82
124,71,0.32032523,112,135,92
125,71,0.30307123,117,133,95
126,71,0.23082843,111,119,92
52,72,0.23608644,53,72,60
53,72,0.31861442,87,127,108
54,72,0.33988854,55,102,81
55,72,0.34984952,45,102,75
56,72,0.35845873,37,97,64
57,72,0.36538023,52,118,77
58,72,0.3799266,64,131,87
59,72,0.40633127,63,137,94
60,72,0.435859,80,159,120
61,72,0.45531923,58,143,108
62,72,0.4623795,74,164,131
63,72,0.46145123,59,156,122
64,72,0.4624919,24,125,90
65,72,0.46995285,25,124,90
66,72,0.48075598,72,166,131
67,72,0.498315,52,144,110
68,72,0.5213935,23,120,82
69,72,0.5405106,38,132,95
70,72,0.55362886,3,99,59
71,72,0.55871177,7,100,63
72,72,0.5567524,59,143,106
73,72,0.5602474,54,137,98
74,72,0.56767803,36,119,77
75,72,0.5708653,57,136,95
76,72,0.57502353,58,136,94
77,72,0.57914037,53,131,89
78,72,0.5762811,82,158,115
79,72,0.57160187,78,152,113
80,72,0.5709271,101,167,139
81,72,0.570193,102,162,137
82,72,0.56063896,58,120,86
83,72,0.5558203,65,128,86
84,72,0.55961937,75,137,86
85,72,0.5664375,52,118,64
86,72,0.57004106,51,121,63
87,72,0.576538,45,120,63
88,72,0.58493364,48,125,70
89,72,0.5964758,38,116,67
90,72,0.6040886,24,99,51
91,72,0.5996593,80,142,98
92,72,0.59335,73,125,80
93,72,0.5864582,81,123,79
94,72,0.578867,109,140,95
95,72,0.56618375,107,133,89
96,72,0.55552316,107,124,84
97,72,0.5521253,116,132,91
98,72,0.55539286,99,120,76
99,72,0.5697832,57,86,34
100,72,0.5855711,63,94,43
101,72,0.596889,68,106,53
102,72,0.5997034,47,92,32
103,72,0.59129936,64,112,53
104,72,0.5783632,73,123,68
105,72,0.56378686,29,82,23
106,72,0.5461878,69,118,66
107,72,0.5354742,65,114,63
108,72,0.5288421,30,80,29
109,72,0.5140946,47,95,48
110,72,0.5012035,65,109,66
111,72,0.49730027,107,148,102
112,72,0.49153084,109,151,99
113,72,0.47810012,76,122,63
114,72,0.46726406,41,92,28
115,72,0.45388487,93,142,81
116,72,0.44229987,102,155,93
117,72,0.43215936,63,119,53
118,72,0.42808786,68,124,58
119,72,0.4226388,48,106,38
120,72,0.40649253,111,162,102
121,72,0.38538072,88,137,76
122,72,0.3631693,41,87,26
123,72,0.3413151,55,92,40
124,72,0.32686082,47,77,29
125,72,0.31522793,139,160,121
126,72,0.26125953,168,182,151
52,73,0.2600786,65,91,78
53,73,0.33041826,81,125,108
54,73,0.3515449,69,119,96
55,73,0.36222193,68,125,97
56,73,0.37143523,101,160,129
57,73,0.3782877,33,100,63
58,73,0.3897784,73,139,98
59,73,0.41523755,76,148,109
60,73,0.44537163,51,137,99
61,73,0.46926594,106,194,160
62,73,0.4800089,107,203,172
63,73,0.4794842,0,90,55
64,73,0.47512165,41,144,114
65,73,0.48124248,98,196,166
66,73,0.4934706,113,210,177
67,73,0.50674736,87,181,151
68,73,0.5271416,43,142,111
69,73,0.5484185,25,127,91
70,73,0.5612425,72,164,133
71,73,0.5667076,37,133,96
72,73,0.5685784,55,146,112
73,73,0.571809,69,155,120
74,73,0.5763466,74,159,122
75,73,0.5793316,60,146,109
76,73,0.58413565,42,125,87
77,73,0.5881622,44,128,89
78,73,0.58775616,65,147,105
79,73,0.58438843,74,151,116
80,73,0.5831644,74,140,113
81,73,0.5835423,0,65,36
82,73,0.5771675,59,121,90
83,73,0.57628894,88,146,109
84,73,0.58110183,91,152,103
85,73,0.58692116,19,86,29
86,73,0.5885523,70,137,79
87,73,0.59538656,98,164,111
88,73,0.6021859,54,128,73
89,73,0.6083681,25,101,51
90,73,0.6091977,76,142,97
91,73,0.60736924,84,143,100
92,73,0.60431796,32,84,41
93,73,0.59877497,78,117,74
94,73,0.5923814,42,74,28
95,73,0.5773698,111,134,91
96,73,0.5660518,118,136,95
97,73,0.56368375,63,78,36
98,73,0.57156795,63,81,38
99,73,0.58874243,100,127,81
100,73,0.60610145,85,116,67
101,73,0.6172168,66,101,50
102,73,0.6186691,74,118,60
103,73,0.6084408,58,108,49
104,73,0.5911804,58,108,52
105,73,0.57344717,77,128,72
106,73,0.55581546,82,132,80
107,73,0.54164416,73,120,70
108,73,0.5330122,8,63,10
109,73,0.51993436,87,131,86
110,73,0.5077961,48,91,48
111,73,0.50228864,43,87,41
112,73,0.49445158,103,143,95
113,73,0.48021123,76,120,64
114,73,0.47058022,66,112,53
115,73,0.46204436,86,135,74
116,73,0.45102423,56,108,45
117,73,0.44085702,63,117,52
118,73,0.43545318,110,161,101
119,73,0.42705452,63,117,53
120,73,0.41227144,86,136,75
121,73,0.39195517,120,166,111
122,73,0.36916602,95,139,86
123,73,0.35049343,57,96,45
124,73,0.33852828,47,80,31
125,73,0.33026,141,169,130
126,73,0.3022754,194,214,179
127,73,0.19947983,65,71,50
51,74,0.199702,37,47,40
52,74,0.29767543,75,110,92
53,74,0.33848172,68,117,97
54,74,0.35732412,72,129,105
55,74,0.3667158,77,137,111
56,74,0.37434667,72,133,101
57,74,0.3863248,0,68,28
58,74,0.40011793,58,129,89
59,74,0.4231544,93,166,132
60,74,0.4480524,52,139,105
61,74,0.4679147,84,178,148
62,74,0.47875154,66,174,143
63,74,0.4824187,0,116,86
64,74,0.48245403,24,139,108
65,74,0.4892521,41,150,121
66,74,0.5017403,105,208,179
67,74,0.5133736,42,150,120
68,74,0.5324641,34,143,114
69,74,0.5555392,97,197,167
70,74,0.5710599,99,198,168
71,74,0.57924545,64,160,130
72,74,0.58528763,47,146,114
73,74,0.588618,57,155,120
74,74,0.5895499,76,170,135
75,74,0.5891137,77,169,134
76,74,0.592489,69,159,123
77,74,0.59806055,60,151,116
78,74,0.6026851,50,139,102
79,74,0.60398364,49,134,100
80,74,0.60340077,41,115,91
81,74,0.60310847,58,124,103
82,74,0.6014441,63,124,95
83,74,0.6028612,17,85,45
84,74,0.603255,59,121,76
85,74,0.6048115,81,142,90
86,74,0.6067923,60,127,70
87,74,0.61382467,93,159,105
88,74,0.61874473,30,101,47
89,74,0.6185659,36,106,57
90,74,0.6133923,65,129,84
91,74,0.6116125,98,155,114
92,74,0.6097292,43,91,50
93,74,0.6062152,74,110,70
94,74,0.601732,30,60,17
95,74,0.5893002,74,97,55
96,74,0.58250326,118,135,97
97,74,0.58176774,54,73,29
98,74,0.58898616,51,75,29
99,74,0.60592973,56,87,38
100,74,0.6257406,43,78,24
101,74,0.6365073,53,92,38
102,74,0.63434845,65,109,54
103,74,0.62197083,71,119,65
104,74,0.6024135,60,110,54
105,74,0.58176583,63,113,56
106,74,0.56292015,87,134,84
107,74,0.54556644,73,120,70
108,74,0.53235614,65,109,64
109,74,0.5223949,73,115,71
110,74,0.51480764,30,75,30
111,74,0.50898063,18,60,16
112,74,0.50039613,25,69,16
113,74,0.4883481,73,114,64
114,74,0.48000923,64,105,53
115,74,0.47386503,49,94,38
116,74,0.46262315,37,86,24
117,74,0.44884142,43,94,30
118,74,0.43883342,86,134,76
119,74,0.4287806,88,136,78
120,74,0.41405067,40,90,29
121,74,0.3920874,92,138,80
122,74,0.37185824,94,138,85
123,74,0.35908258,52,91,40
124,74,0.3485724,22,60,7
125,74,0.33595324,50,84,38
126,74,0.31634462,137,163,125
127,74,0.23404159,108,119,92
51,75,0.23407009,65,79,70
52,75,0.31708983,89,129,112
53,75,0.34271216,65,114,94
54,75,0.35857892,70,129,107
55,75,0.3671967,72,134,107
56,75,0.3741795,63,127,93
57,75,0.38832235,58,123,90
58,75,0.4037481,29,100,66
59,75,0.42352065,55,134,98
60,75,0.44367188,76,164,134
61,75,0.45902658,66,166,140
62,75,0.46995723,3,129,103
63,75,0.47692794,31,155,132
64,75,0.48576704,4,130,105
65,75,0.4981452,24,142,115
66,75,0.5122336,85,195,169
67,75,0.5226951,37,151,127
68,75,0.5400785,30,146,117
69,75,0.5625448,107,211,184
70,75,0.57867956,97,201,173
71,75,0.591204,45,154,125
72,75,0.60095465,47,154,124
73,75,0.6060799,40,144,115
74,75,0.6040391,30,136,103
75,75,0.60034907,68,168,136
76,75,0.6046671,98,193,162
77,75,0.61147094,82,180,144
78,75,0.6166885,59,157,122
79,75,0.6209846,41,135,105
80,75,0.6230147,67,144,124
81,75,0.6241075,38,112,91
82,75,0.622383,38,110,79
83,75,0.6212303,53,120,81
84,75,0.6215448,56,123,76
85,75,0.6213188,87,152,100
86,75,0.6226912,65,132,76
87,75,0.6271245,45,115,58
88,75,0.62783515,52,121,68
89,75,0.62394524,75,141,95
90,75,0.6167491,55,120,75
91,75,0.6130566,77,131,92
92,75,0.6121819,36,85,44
93,75,0.60981816,49,85,43
94,75,0.60607713,47,76,33
95,75,0.5998084,52,76,32
96,75,0.5991916,37,57,13
97,75,0.60180765,29,54,7
98,75,0.6080138,49,76,29
99,75,0.6232921,42,74,25
100,75,0.64145476,116,151,103
101,75,0.6509178,132,168,118
102,75,0.64727134,29,76,18
103,75,0.63457835,54,103,48
104,75,0.6133431,74,124,69
105,75,0.5887796,40,91,36
106,75,0.5668204,53,101,50
107,75,0.5499862,38,85,34
108,75,0.5369182,60,103,58
109,75,0.52816343,37,78,34
110,75,0.52186,38,79,40
111,75,0.5152312,68,103,64
112,75,0.5080075,50,88,43
113,75,0.50017506,84,120,73
114,75,0.49153647,49,87,37
115,75,0.48196325,40,82,29
116,75,0.46706223,71,115,60
117,75,0.45044315,58,105,50
118,75,0.43862346,36,85,23
119,75,0.42772073,25,75,11
120,75,0.41166112,110,154,98
121,75,0.39062393,92,136,79
122,75,0.37428123,66,107,53
123,75,0.36391303,49,91,38
124,75,0.35229367,73,110,63
125,75,0.33722538,40,75,29
126,75,0.31582728,110,141,98
127,75,0.2404106,131,147,114
51,76,0.23904654,90,111,99
52,76,0.31934562,108,149,136
53,76,0.34090513,70,124,107
54,76,0.35650605,66,127,103
55,76,0.36853623,60,124,98
56,76,0.3804398,88,148,120
57,76,0.39558998,153,214,184
58,76,0.40409848,78,144,114
59,76,0.4194517,37,119,87
60,76,0.43752834,44,138,110
61,76,0.45224693,55,161,140
62,76,0.4666586,44,167,144
63,76,0.47633806,37,164,143
64,76,0.48922968,23,149,128
65,76,0.50668097,21,146,122
66,76,0.5241961,138,252,229
67,76,0.5317334,80,195,173
68,76,0.5467434,49,168,142
69,76,0.56924266,140,250,227
70,76,0.5838736,72,186,159
71,76,0.59753716,92,202,176
72,76,0.6099244,73,182,155
73,76,0.6168319,95,203,177
74,76,0.61288047,59,170,140
75,76,0.6093909,63,171,140
76,76,0.6142943,58,166,137
77,76,0.6226538,29,140,110
78,76,0.62739986,49,158,125
79,76,0.63316566,50,151,123
